sale_id,date_id,product_id,customer_id,store_id,quantity,unit_price,total_amount,discount_amount,net_amount,payment_method,transaction_time
T001231,20230417,P0527,C3103,S038,4,420.56,1682.24,87.65698745020697,1594.583012549793,Mobile Payment,2023-04-17 16:19:00
T020335,20230112,P0945,C1074,S010,2,611.45,1222.9,169.79163045643585,1053.1083695435643,Debit Card,2023-01-12 08:39:00
T078044,20230812,P0532,C1980,S001,2,576.38,1152.76,331.28588283492496,821.4741171650751,Cash,2023-08-12 17:30:00
T040351,20230615,P0551,C0742,S017,1,290.71,290.71,31.729286816865685,258.9807131831343,Mobile Payment,2023-06-15 09:09:00
T050863,20230802,P0897,C0850,S013,4,648.57,2594.28,44.54251039026415,2549.7374896097363,Debit Card,2023-08-02 19:27:00
T065410,20230224,P0138,C2512,S010,3,812.06,2436.18,98.7807994374934,2337.3992005625064,Mobile Payment,2023-02-24 17:01:00
T098466,20230123,P0823,C3631,S029,1,770.66,770.66,220.91459632531075,549.7454036746892,Credit Card,2023-01-23 08:43:00
T083943,20231020,P0334,C4314,S031,5,38.5,192.5,14.47940982125989,178.02059017874012,Credit Card,2023-10-20 14:15:00
T035641,20231012,P0825,C2935,S016,5,366.77,1833.85,77.98963816315737,1755.8603618368425,Cash,2023-10-12 11:15:00
T076610,20230505,P0032,C0661,S019,1,759.01,759.01,140.85381072612154,618.1561892738785,Debit Card,2023-05-05 09:14:00
T001046,20230201,P0714,C2297,S025,4,260.5,1042.0,57.1250168517516,984.8749831482484,Mobile Payment,2023-02-01 09:04:00
T097796,20230217,P0485,C0840,S032,1,92.77,92.77,26.01029492486262,66.75970507513738,Credit Card,2023-02-17 20:53:00
T005938,20230822,P0920,C3905,S037,1,234.68,234.68,23.66628748847321,211.0137125115268,Credit Card,2023-08-22 09:21:00
T057688,20231021,P0994,C1692,S027,1,757.44,757.44,84.64133656213265,672.7986634378674,Cash,2023-10-21 15:08:00
T007896,20231212,P0333,C4657,S015,1,108.83,108.83,18.58134477050036,90.24865522949963,Mobile Payment,2023-12-12 13:46:00
T087485,20230618,P0177,C3986,S008,5,90.88,454.4,62.4064512741066,391.9935487258934,Debit Card,2023-06-18 11:18:00
T017571,20230912,P0356,C0436,S044,4,815.74,3262.96,923.2536840181718,2339.706315981828,Credit Card,2023-09-12 08:15:00
T053065,20231221,P0088,C1766,S041,1,947.63,947.63,119.4503782019882,828.1796217980118,Cash,2023-12-21 18:59:00
T011142,20230705,P0493,C3542,S027,3,651.57,1954.71,542.0554026007763,1412.6545973992238,Debit Card,2023-07-05 14:09:00
T096937,20231220,P0935,C2519,S001,5,629.46,3147.3,720.3333533633518,2426.9666466366484,Cash,2023-12-20 14:03:00
T050491,20230712,P0636,C1646,S033,5,545.73,2728.65,601.7277738067461,2126.922226193254,Debit Card,2023-07-12 19:24:00
T033223,20230331,P0314,C2122,S001,5,201.65,1008.25,265.1352007103168,743.1147992896832,Cash,2023-03-31 12:50:00
T082507,20230313,P0686,C0514,S004,4,926.76,3707.04,1073.7181899653358,2633.321810034664,Debit Card,2023-03-13 13:35:00
T036297,20230716,P0343,C4836,S048,5,193.99,969.95,251.8859097942904,718.0640902057096,Mobile Payment,2023-07-16 20:31:00
T067925,20231227,P0194,C2567,S009,2,702.78,1405.56,239.57770622492043,1165.9822937750796,Debit Card,2023-12-27 19:51:00
T094405,20230425,P0445,C2059,S049,2,770.19,1540.38,189.56935794561392,1350.810642054386,Debit Card,2023-04-25 16:51:00
T084993,20230413,P0340,C1768,S031,5,246.75,1233.75,159.76519456464496,1073.9848054353552,Cash,2023-04-13 18:17:00
T062123,20230310,P0673,C3744,S024,1,752.49,752.49,112.210388851149,640.279611148851,Cash,2023-03-10 14:07:00
T065744,20230309,P0199,C3774,S037,4,17.26,69.04,20.63902793076916,48.400972069230846,Debit Card,2023-03-09 11:57:00
T040247,20231027,P0379,C4199,S050,4,289.38,1157.52,28.77047259750483,1128.7495274024952,Mobile Payment,2023-10-27 20:56:00
T016362,20230220,P0721,C2484,S025,4,463.9,1855.6,520.7892996693801,1334.81070033062,Cash,2023-02-20 17:58:00
T055939,20231125,P0259,C3468,S014,2,496.03,992.06,180.49838106181508,811.5616189381849,Mobile Payment,2023-11-25 10:01:00
T028675,20231223,P0074,C0861,S019,5,987.32,4936.6,639.1265246923086,4297.473475307692,Debit Card,2023-12-23 13:57:00
T023958,20230727,P0258,C0753,S008,4,814.08,3256.32,194.86673306740127,3061.453266932599,Mobile Payment,2023-07-27 16:26:00
T007859,20230111,P0933,C3846,S045,4,66.4,265.6,37.16464292016864,228.4353570798314,Credit Card,2023-01-11 08:55:00
T094213,20230305,P0260,C1811,S030,4,135.17,540.68,57.79032126776614,482.8896787322338,Mobile Payment,2023-03-05 16:14:00
T063352,20231018,P0338,C2895,S041,5,598.04,2990.2,16.50103608735749,2973.6989639126423,Cash,2023-10-18 15:46:00
T050199,20230911,P0888,C2924,S004,5,641.68,3208.4,86.55352596884208,3121.8464740311574,Debit Card,2023-09-11 08:54:00
T055239,20231217,P0285,C4331,S033,1,246.6,246.6,65.92691449053179,180.6730855094682,Mobile Payment,2023-12-17 12:56:00
T098341,20230720,P0023,C4846,S014,5,959.76,4798.8,772.2360679771411,4026.5639320228593,Credit Card,2023-07-20 08:04:00
T013706,20230703,P0574,C1607,S041,2,799.42,1598.84,51.83944390978824,1547.0005560902116,Debit Card,2023-07-03 09:32:00
T013580,20230411,P0621,C2923,S007,4,79.63,318.52,16.78243440452602,301.73756559547394,Mobile Payment,2023-04-11 10:21:00
T034571,20231207,P0509,C2987,S044,2,154.03,308.06,41.56249906783388,266.49750093216613,Mobile Payment,2023-12-07 09:36:00
T093622,20231212,P0438,C1343,S007,3,556.57,1669.71,55.05885692931096,1614.6511430706892,Mobile Payment,2023-12-12 14:04:00
T002105,20230521,P0873,C4392,S029,3,407.96,1223.88,15.634188333156237,1208.2458116668436,Cash,2023-05-21 17:53:00
T074361,20230316,P0619,C4562,S039,2,374.77,749.54,190.24251588135763,559.2974841186424,Mobile Payment,2023-03-16 19:49:00
T085889,20230413,P0336,C2339,S024,3,534.4,1603.1999999999998,111.50028416920846,1491.699715830791,Mobile Payment,2023-04-13 18:20:00
T099907,20231009,P0691,C0898,S004,4,130.45,521.8,30.09579071543721,491.7042092845628,Mobile Payment,2023-10-09 19:38:00
T056430,20230401,P0081,C3305,S034,1,995.77,995.77,118.75454880942088,877.0154511905791,Credit Card,2023-04-01 11:40:00
T086503,20231013,P0832,C2165,S042,3,591.63,1774.89,489.4855819445283,1285.4044180554715,Credit Card,2023-10-13 19:57:00
T012470,20230227,P0926,C1012,S046,4,67.58,270.32,35.28312658612903,235.03687341387095,Debit Card,2023-02-27 14:44:00
T014779,20230129,P0519,C0376,S037,5,350.53,1752.65,413.3770004722393,1339.2729995277605,Credit Card,2023-01-29 20:17:00
T027544,20230830,P0168,C3397,S007,3,765.25,2295.75,673.2038242817391,1622.5461757182609,Debit Card,2023-08-30 16:47:00
T097977,20230628,P0651,C4391,S030,4,114.02,456.08,99.44780566319986,356.6321943368001,Cash,2023-06-28 15:16:00
T046123,20230421,P0506,C2450,S029,4,740.45,2961.8,823.5240452075834,2138.275954792417,Cash,2023-04-21 08:40:00
T049369,20230710,P0180,C1781,S017,1,871.16,871.16,257.1923691109089,613.9676308890911,Cash,2023-07-10 19:12:00
T001333,20230621,P0770,C0702,S010,5,579.11,2895.55,167.7733519664045,2727.776648033596,Debit Card,2023-06-21 18:28:00
T002361,20231204,P0213,C4481,S013,5,751.48,3757.4,293.026345925654,3464.373654074346,Cash,2023-12-04 09:32:00
T082418,20230109,P0987,C0167,S042,2,368.62,737.24,130.1650741375541,607.074925862446,Mobile Payment,2023-01-09 08:31:00
T045149,20231029,P0216,C1419,S038,1,854.57,854.57,105.75045267514668,748.8195473248534,Cash,2023-10-29 13:51:00
T007842,20230309,P0900,C0796,S033,5,492.62,2463.1,619.6596382592719,1843.440361740728,Debit Card,2023-03-09 09:35:00
T086291,20231209,P0245,C1987,S033,5,822.23,4111.15,300.7740606185377,3810.375939381462,Credit Card,2023-12-09 18:09:00
T036035,20231109,P0505,C2527,S032,5,968.55,4842.75,750.7132276772219,4092.036772322778,Credit Card,2023-11-09 19:31:00
T018146,20230817,P0406,C0091,S008,1,49.43,49.43,2.0996557176768933,47.330344282323104,Credit Card,2023-08-17 15:15:00
T070746,20231127,P0693,C0852,S048,1,653.74,653.74,101.06170531246934,552.6782946875306,Mobile Payment,2023-11-27 11:13:00
T078804,20230927,P0584,C2559,S009,2,902.2,1804.4,65.67960442002013,1738.72039557998,Cash,2023-09-27 09:41:00
T094236,20230916,P0123,C3586,S045,4,931.96,3727.84,459.7671292709405,3268.07287072906,Mobile Payment,2023-09-16 12:48:00
T052491,20230513,P0142,C3895,S036,2,330.98,661.96,198.10970544197147,463.85029455802857,Cash,2023-05-13 14:34:00
T088895,20230114,P0637,C4221,S046,1,548.74,548.74,127.25277533078538,421.4872246692146,Credit Card,2023-01-14 20:28:00
T059269,20230127,P0094,C3851,S009,1,86.11,86.11,17.106941855463457,69.00305814453654,Debit Card,2023-01-27 08:49:00
T019663,20231017,P0906,C0373,S034,2,355.65,711.3,135.84358091468036,575.4564190853196,Debit Card,2023-10-17 11:13:00
T049826,20230620,P0927,C4115,S021,2,291.36,582.72,82.06886069775094,500.6511393022491,Cash,2023-06-20 10:34:00
T001323,20231028,P0276,C3418,S007,5,516.42,2582.1,199.78174763751008,2382.31825236249,Cash,2023-10-28 08:06:00
T037624,20231227,P0066,C3064,S033,3,802.25,2406.75,347.9441573306969,2058.8058426693037,Credit Card,2023-12-27 12:23:00
T020087,20231215,P0451,C3471,S010,2,433.76,867.52,191.95436244381665,675.5656375561833,Debit Card,2023-12-15 18:20:00
T088366,20230212,P0012,C1196,S020,2,290.65,581.3,61.471011803286025,519.8289881967139,Cash,2023-02-12 15:55:00
T092896,20230225,P0875,C1612,S030,3,43.91,131.73,19.694412195767494,112.03558780423248,Cash,2023-02-25 16:48:00
T069588,20230615,P0105,C4309,S005,5,200.41,1002.05,116.80078370329018,885.2492162967097,Cash,2023-06-15 12:29:00
T026587,20230502,P0365,C2989,S032,1,864.01,864.01,135.49606347637143,728.5139365236286,Credit Card,2023-05-02 19:20:00
T039879,20230809,P0471,C3415,S035,2,484.3,968.6,88.66762510761887,879.9323748923812,Credit Card,2023-08-09 20:38:00
T075299,20230718,P0733,C3136,S012,3,518.78,1556.34,428.103094051794,1128.236905948206,Debit Card,2023-07-18 12:05:00
T053979,20230927,P0660,C3177,S020,5,731.38,3656.9,695.7682163879051,2961.131783612095,Debit Card,2023-09-27 13:13:00
T049674,20230722,P0120,C0460,S023,3,673.85,2021.55,575.3996652891641,1446.150334710836,Credit Card,2023-07-22 20:58:00
T075962,20230321,P0934,C3743,S011,4,458.53,1834.12,137.0202214943854,1697.0997785056145,Mobile Payment,2023-03-21 12:32:00
T025356,20230523,P0493,C0723,S022,3,651.57,1954.71,431.39249300494737,1523.3175069950526,Mobile Payment,2023-05-23 20:28:00
T027734,20230413,P0444,C2879,S016,1,437.72,437.72,9.223639080507931,428.4963609194921,Cash,2023-04-13 18:55:00
T018006,20231225,P0832,C1279,S024,1,591.63,591.63,53.66751306341906,537.962486936581,Debit Card,2023-12-25 08:07:00
T022673,20230104,P0220,C3469,S047,1,997.46,997.46,125.30785556183298,872.152144438167,Mobile Payment,2023-01-04 09:37:00
T050381,20230226,P0847,C3632,S042,1,972.84,972.84,97.40120145876,875.43879854124,Cash,2023-02-26 19:12:00
T059039,20231025,P0277,C3209,S036,3,199.44,598.3199999999999,92.17890754913648,506.1410924508634,Mobile Payment,2023-10-25 11:46:00
T043445,20230817,P0408,C0554,S011,5,496.01,2480.05,683.2622602983366,1796.7877397016637,Cash,2023-08-17 16:24:00
T002281,20231007,P0808,C3801,S010,3,432.1,1296.3000000000002,49.65801534383979,1246.6419846561605,Credit Card,2023-10-07 13:22:00
T077965,20230621,P0157,C4279,S041,1,972.16,972.16,56.576438120045744,915.5835618799542,Mobile Payment,2023-06-21 18:21:00
T096126,20230408,P0121,C0412,S032,3,339.65,1018.95,43.56212883148374,975.3878711685162,Credit Card,2023-04-08 18:39:00
T077648,20231118,P0486,C2759,S047,5,532.34,2661.7000000000003,272.7261152344513,2388.973884765549,Cash,2023-11-18 15:37:00
T031432,20230815,P0409,C4668,S042,3,701.5,2104.5,271.77287708952514,1832.727122910475,Cash,2023-08-15 13:18:00
T031923,20230508,P0784,C2027,S050,4,797.74,3190.96,742.2686706695006,2448.6913293305,Credit Card,2023-05-08 11:23:00
T015809,20230201,P0629,C4105,S014,3,137.85,413.55,79.19800895462635,334.3519910453736,Mobile Payment,2023-02-01 13:00:00
T085542,20230113,P0724,C1906,S049,2,328.67,657.34,77.07785645067953,580.2621435493205,Mobile Payment,2023-01-13 20:31:00
T015496,20230709,P0469,C0644,S007,4,100.2,400.8,36.50625763444727,364.2937423655528,Cash,2023-07-09 16:25:00
T077432,20230224,P0164,C3405,S003,2,836.87,1673.74,115.51651767591318,1558.223482324087,Mobile Payment,2023-02-24 18:37:00
T057937,20230419,P0415,C2688,S001,1,54.11,54.11,11.11296410132434,42.99703589867566,Cash,2023-04-19 18:07:00
T018950,20230829,P0534,C2246,S001,1,838.46,838.46,209.7102981168061,628.7497018831939,Mobile Payment,2023-08-29 08:23:00
T022584,20230308,P0908,C0321,S038,5,590.06,2950.3,445.3118388143934,2504.9881611856063,Cash,2023-03-08 20:11:00
T006749,20231110,P0569,C2302,S015,5,143.69,718.45,194.3629583613681,524.087041638632,Mobile Payment,2023-11-10 17:18:00
T080574,20231230,P0354,C4362,S047,4,267.26,1069.04,179.54648249048807,889.4935175095119,Cash,2023-12-30 11:18:00
T053071,20230114,P0738,C2291,S041,3,318.43,955.29,164.89958055217,790.39041944783,Cash,2023-01-14 17:26:00
T001403,20230811,P0700,C2750,S045,5,600.25,3001.25,613.1915305669729,2388.0584694330278,Debit Card,2023-08-11 17:31:00
T037782,20231002,P0970,C0584,S021,2,519.09,1038.18,60.92568351236243,977.2543164876377,Debit Card,2023-10-02 11:58:00
T064680,20230911,P0584,C0463,S026,2,902.2,1804.4,155.87114799064878,1648.528852009351,Cash,2023-09-11 14:54:00
T079961,20230604,P0644,C2704,S044,3,607.87,1823.61,470.5679558173026,1353.0420441826975,Credit Card,2023-06-04 17:07:00
T023788,20230614,P0562,C3328,S008,3,446.03,1338.09,150.57880475747226,1187.5111952425275,Cash,2023-06-14 08:54:00
T030419,20231213,P0269,C2231,S009,5,419.5,2097.5,115.66318690249298,1981.836813097507,Credit Card,2023-12-13 18:12:00
T059035,20230914,P0761,C3015,S027,1,87.16,87.16,17.715721669043646,69.44427833095635,Credit Card,2023-09-14 12:50:00
T020331,20230622,P0686,C0473,S037,4,926.76,3707.04,763.4757594243962,2943.564240575604,Credit Card,2023-06-22 13:05:00
T095653,20231110,P0815,C1065,S022,1,180.59,180.59,53.81806293121583,126.77193706878418,Credit Card,2023-11-10 11:25:00
T000884,20230625,P0459,C1122,S046,1,887.53,887.53,77.62459970345685,809.9054002965431,Cash,2023-06-25 19:44:00
T041516,20230913,P0535,C4722,S018,3,814.75,2444.25,370.0451628213256,2074.2048371786746,Mobile Payment,2023-09-13 08:36:00
T014039,20230819,P0789,C4084,S030,5,514.82,2574.1000000000004,674.5387259207,1899.5612740793003,Cash,2023-08-19 16:19:00
T044970,20230705,P0871,C1478,S009,3,720.15,2160.45,357.1114957796482,1803.338504220352,Mobile Payment,2023-07-05 17:04:00
T032866,20230608,P0781,C0954,S028,1,640.37,640.37,17.323682814980273,623.0463171850197,Cash,2023-06-08 12:46:00
T079369,20231112,P0403,C4519,S041,4,485.14,1940.56,155.8131563237456,1784.7468436762542,Cash,2023-11-12 10:48:00
T003254,20230524,P0110,C0374,S031,5,583.4,2917.0,655.3283884006152,2261.671611599385,Cash,2023-05-24 13:57:00
T002938,20230109,P0491,C2449,S005,2,654.72,1309.44,22.140659386527844,1287.2993406134722,Cash,2023-01-09 18:40:00
T036839,20230518,P0284,C2924,S010,3,580.46,1741.38,73.88243421443038,1667.4975657855698,Mobile Payment,2023-05-18 14:33:00
T025040,20230703,P0992,C4022,S027,2,958.47,1916.94,75.46296833374011,1841.47703166626,Cash,2023-07-03 10:44:00
T023395,20231014,P0496,C0115,S037,1,741.17,741.17,24.669521337545333,716.5004786624546,Cash,2023-10-14 10:16:00
T081993,20231203,P0392,C0373,S018,3,262.12,786.36,182.6601702625537,603.6998297374464,Credit Card,2023-12-03 13:02:00
T056294,20230314,P0879,C2554,S019,2,41.08,82.16,15.47956950494874,66.68043049505125,Mobile Payment,2023-03-14 13:27:00
T001319,20231018,P0970,C1635,S030,2,519.09,1038.18,46.259020444339,991.920979555661,Cash,2023-10-18 09:43:00
T095285,20230805,P0579,C1320,S022,1,571.71,571.71,127.81269479665764,443.8973052033424,Cash,2023-08-05 19:25:00
T032593,20230728,P0469,C2432,S027,1,100.2,100.2,8.405062030350301,91.79493796964972,Mobile Payment,2023-07-28 14:38:00
T086254,20230808,P0405,C2485,S010,5,626.83,3134.15,652.4307546861406,2481.71924531386,Credit Card,2023-08-08 17:34:00
T079995,20230808,P0913,C0782,S026,1,155.47,155.47,11.92006624504084,143.54993375495917,Cash,2023-08-08 09:39:00
T063781,20231006,P0224,C3931,S022,5,296.74,1483.7,105.28579538210336,1378.4142046178968,Mobile Payment,2023-10-06 17:31:00
T037109,20230801,P0239,C1433,S009,1,283.24,283.24,22.995316035143023,260.24468396485696,Credit Card,2023-08-01 12:52:00
T001350,20230223,P0907,C2775,S027,4,29.0,116.0,34.72630052696439,81.2736994730356,Debit Card,2023-02-23 18:15:00
T004791,20230401,P0105,C1206,S025,1,200.41,200.41,34.07336273739172,166.3366372626083,Cash,2023-04-01 17:32:00
T096595,20230707,P0505,C2259,S027,3,968.55,2905.65,368.8363715907231,2536.8136284092766,Credit Card,2023-07-07 18:30:00
T087445,20230904,P0550,C2681,S033,1,682.49,682.49,77.15981170745611,605.3301882925439,Credit Card,2023-09-04 11:14:00
T087608,20230703,P0189,C3539,S015,4,404.97,1619.88,208.3735209349776,1411.5064790650226,Credit Card,2023-07-03 17:38:00
T084334,20230218,P0226,C1256,S006,3,250.66,751.98,54.836045158413015,697.143954841587,Debit Card,2023-02-18 15:00:00
T058135,20230904,P0335,C3207,S015,4,992.1,3968.4,918.3495986022403,3050.05040139776,Credit Card,2023-09-04 08:10:00
T018635,20231210,P0634,C2244,S036,1,735.85,735.85,176.02583221655047,559.8241677834495,Credit Card,2023-12-10 20:22:00
T003394,20230426,P0414,C1712,S037,1,763.4,763.4,172.00405116047506,591.3959488395249,Credit Card,2023-04-26 09:55:00
T072229,20230301,P0593,C0560,S012,4,145.07,580.28,36.06865025500259,544.2113497449974,Credit Card,2023-03-01 15:15:00
T037588,20230314,P0935,C2666,S009,3,629.46,1888.38,266.0266256849808,1622.3533743150192,Credit Card,2023-03-14 20:57:00
T011447,20230810,P0716,C1625,S028,1,455.91,455.91,36.64839716299484,419.2616028370052,Mobile Payment,2023-08-10 14:14:00
T092169,20230511,P0817,C0005,S040,3,53.77,161.31,24.95275534822352,136.35724465177648,Credit Card,2023-05-11 11:05:00
T033055,20230912,P0875,C3983,S042,3,43.91,131.73,18.758979227078505,112.97102077292148,Debit Card,2023-09-12 12:16:00
T093269,20231030,P0945,C3125,S046,2,611.45,1222.9,224.55705002988967,998.3429499701105,Cash,2023-10-30 18:52:00
T059809,20231013,P0823,C0384,S048,4,770.66,3082.64,577.6850971610831,2504.9549028389165,Debit Card,2023-10-13 18:07:00
T061578,20230420,P0301,C3193,S037,1,667.58,667.58,191.90405508218183,475.6759449178182,Mobile Payment,2023-04-20 16:33:00
T049661,20230907,P0160,C4545,S019,4,388.51,1554.04,149.39066103579262,1404.6493389642071,Cash,2023-09-07 10:39:00
T011061,20231005,P0368,C1344,S045,5,677.92,3389.6,123.39242975352296,3266.2075702464767,Mobile Payment,2023-10-05 09:36:00
T001551,20230327,P0925,C0997,S007,4,337.68,1350.72,345.20856140949684,1005.5114385905032,Credit Card,2023-03-27 13:35:00
T080751,20230315,P0916,C2521,S011,5,428.57,2142.85,208.45317147077373,1934.3968285292265,Mobile Payment,2023-03-15 18:35:00
T004511,20231104,P0972,C0873,S028,1,143.71,143.71,10.128189190944276,133.58181080905572,Debit Card,2023-11-04 12:28:00
T026439,20230124,P0362,C4271,S016,2,421.11,842.22,72.99289956676357,769.2271004332365,Cash,2023-01-24 13:53:00
T086709,20230317,P0695,C0635,S034,5,204.64,1023.2,61.67751158330373,961.5224884166962,Cash,2023-03-17 20:16:00
T083004,20230212,P0762,C1403,S029,5,124.56,622.8,176.581850229668,446.21814977033193,Cash,2023-02-12 15:27:00
T080167,20231112,P0208,C0200,S046,5,317.41,1587.0500000000002,201.4337137396999,1385.6162862603005,Debit Card,2023-11-12 10:50:00
T048079,20230125,P0569,C0276,S042,4,143.69,574.76,31.996487300183837,542.7635126998161,Credit Card,2023-01-25 18:10:00
T016302,20231228,P0600,C4927,S017,5,878.86,4394.3,287.25351223896666,4107.046487761034,Mobile Payment,2023-12-28 18:57:00
T017495,20230817,P0102,C1238,S030,4,273.5,1094.0,179.16207453206323,914.8379254679368,Cash,2023-08-17 20:03:00
T085699,20230322,P0717,C3054,S021,4,699.48,2797.92,169.5507869490461,2628.369213050954,Mobile Payment,2023-03-22 13:12:00
T061706,20230201,P0177,C1700,S016,2,90.88,181.76,33.45797715157044,148.30202284842954,Credit Card,2023-02-01 18:46:00
T049149,20230710,P0882,C2043,S028,5,46.29,231.45,0.4918804906446918,230.9581195093553,Cash,2023-07-10 19:36:00
T070173,20230903,P0671,C0180,S049,2,991.2,1982.4,24.90667011411971,1957.4933298858805,Credit Card,2023-09-03 10:15:00
T096223,20230729,P0262,C2333,S010,1,888.23,888.23,150.64399386101874,737.5860061389812,Mobile Payment,2023-07-29 14:54:00
T052413,20230327,P0485,C1372,S001,2,92.77,185.54,18.649999192808597,166.8900008071914,Cash,2023-03-27 16:32:00
T097494,20230823,P0118,C2164,S008,4,670.2,2680.8,735.3387826868437,1945.4612173131563,Cash,2023-08-23 09:35:00
T009094,20230628,P0568,C2525,S034,1,655.39,655.39,184.6654205064616,470.7245794935384,Debit Card,2023-06-28 19:21:00
T006268,20230220,P0987,C0815,S013,1,368.62,368.62,23.32826999673252,345.2917300032675,Debit Card,2023-02-20 08:13:00
T081824,20231202,P0117,C4574,S032,3,700.76,2102.28,452.5331112322914,1649.7468887677082,Cash,2023-12-02 16:59:00
T040204,20231204,P0991,C3804,S033,5,845.11,4225.55,398.871781412122,3826.6782185878783,Mobile Payment,2023-12-04 09:49:00
T069326,20230319,P0637,C3556,S027,5,548.74,2743.7,618.8037906500201,2124.8962093499795,Cash,2023-03-19 08:31:00
T057863,20230521,P0791,C4445,S033,1,493.64,493.64,136.95504649187362,356.68495350812634,Cash,2023-05-21 10:34:00
T052992,20230226,P0635,C4778,S009,2,182.67,365.34,79.88008560782008,285.4599143921799,Cash,2023-02-26 14:39:00
T089246,20230122,P0445,C4460,S022,5,770.19,3850.95,104.8540723170134,3746.0959276829863,Mobile Payment,2023-01-22 11:41:00
T026874,20230816,P0361,C4542,S031,3,798.48,2395.44,279.9446337821631,2115.495366217837,Debit Card,2023-08-16 13:33:00
T062597,20231218,P0421,C4946,S049,5,43.46,217.3,12.61557942054357,204.68442057945643,Cash,2023-12-18 18:59:00
T047746,20230315,P0519,C2808,S023,3,350.53,1051.59,205.2689298097732,846.3210701902267,Debit Card,2023-03-15 17:48:00
T040991,20230508,P0227,C4747,S018,3,707.8,2123.4,265.3677887941762,1858.0322112058236,Cash,2023-05-08 11:42:00
T013929,20231012,P0800,C2279,S007,4,31.1,124.4,18.13966229009144,106.26033770990855,Credit Card,2023-10-12 20:44:00
T094954,20230215,P0435,C3239,S032,1,591.94,591.94,84.03252201521063,507.9074779847894,Debit Card,2023-02-15 11:47:00
T018743,20231001,P0169,C3937,S015,5,932.52,4662.6,1198.8035332106554,3463.796466789345,Debit Card,2023-10-01 15:09:00
T001058,20230912,P0173,C1121,S041,4,573.33,2293.32,127.11501346265014,2166.20498653735,Cash,2023-09-12 14:22:00
T004338,20231209,P0691,C3471,S025,2,130.45,260.9,68.93269084594617,191.9673091540538,Credit Card,2023-12-09 12:57:00
T034171,20231025,P0863,C4000,S044,1,785.78,785.78,25.2554691721186,760.5245308278813,Credit Card,2023-10-25 10:06:00
T096506,20230813,P0231,C0350,S034,1,634.07,634.07,49.94130442193183,584.1286955780682,Credit Card,2023-08-13 13:05:00
T002030,20230608,P0634,C4932,S036,1,735.85,735.85,147.40989584854051,588.4401041514595,Mobile Payment,2023-06-08 12:55:00
T001431,20231007,P0909,C2831,S004,3,357.46,1072.38,155.32112624943647,917.0588737505634,Cash,2023-10-07 12:21:00
T035084,20230424,P0478,C3581,S050,3,545.81,1637.4299999999998,111.64243695923788,1525.787563040762,Credit Card,2023-04-24 18:15:00
T033932,20231222,P0157,C4820,S006,2,972.16,1944.32,506.02997023676335,1438.2900297632366,Debit Card,2023-12-22 18:29:00
T055376,20230326,P0885,C2020,S025,5,506.45,2532.25,564.955731893172,1967.294268106828,Mobile Payment,2023-03-26 16:39:00
T022825,20231230,P0311,C3065,S048,3,540.7,1622.1,428.5757180559433,1193.5242819440568,Credit Card,2023-12-30 19:52:00
T073647,20230127,P0587,C4165,S050,4,70.7,282.8,58.97547171335092,223.8245282866491,Debit Card,2023-01-27 17:08:00
T025270,20230928,P0076,C0490,S046,1,614.36,614.36,180.11235627818684,434.2476437218132,Cash,2023-09-28 20:49:00
T064035,20230328,P0927,C1157,S009,5,291.36,1456.8000000000002,241.0416259613623,1215.7583740386378,Mobile Payment,2023-03-28 17:09:00
T014806,20230326,P0729,C0397,S043,2,403.7,807.4,125.92570327373184,681.4742967262681,Debit Card,2023-03-26 09:45:00
T060298,20230530,P0533,C2474,S036,1,914.21,914.21,4.421854488677685,909.7881455113225,Cash,2023-05-30 12:25:00
T050079,20230712,P0235,C3653,S032,3,102.06,306.18,61.10653619015193,245.07346380984808,Cash,2023-07-12 12:30:00
T031592,20231122,P0612,C0308,S042,4,762.91,3051.64,436.4326792741925,2615.207320725807,Credit Card,2023-11-22 18:28:00
T000586,20230105,P0473,C3784,S012,5,23.77,118.85,22.6512857647578,96.1987142352422,Debit Card,2023-01-05 13:10:00
T036905,20231126,P0345,C1596,S042,4,233.48,933.92,53.72988101061411,880.1901189893858,Mobile Payment,2023-11-26 10:11:00
T021333,20231226,P0887,C1367,S044,3,885.88,2657.64,548.4505530316167,2109.189446968383,Credit Card,2023-12-26 09:40:00
T039457,20230320,P0729,C4449,S021,2,403.7,807.4,131.18835387905833,676.2116461209416,Cash,2023-03-20 20:42:00
T012534,20231220,P0316,C1083,S030,5,258.58,1292.9,185.96572052320212,1106.9342794767977,Mobile Payment,2023-12-20 16:06:00
T040816,20230917,P0781,C0852,S043,4,640.37,2561.48,161.34650647460012,2400.1334935254,Debit Card,2023-09-17 15:44:00
T068317,20230211,P0275,C4079,S024,3,25.76,77.28,1.6738947173085144,75.60610528269149,Mobile Payment,2023-02-11 15:22:00
T042918,20230108,P0677,C0505,S029,5,946.79,4733.95,299.6669332182377,4434.2830667817625,Cash,2023-01-08 17:53:00
T005216,20230923,P0281,C0820,S016,5,676.22,3381.1000000000004,61.27215253667337,3319.827847463327,Cash,2023-09-23 12:29:00
T083013,20231103,P0187,C3742,S046,5,410.29,2051.4500000000003,389.600699393521,1661.8493006064791,Credit Card,2023-11-03 16:47:00
T040200,20230408,P0648,C1020,S043,4,543.24,2172.96,520.4790619517272,1652.480938048273,Cash,2023-04-08 15:10:00
